,2024-06-01,2024-06-02,2024-06-03,2024-06-04,2024-06-05,2024-06-06,2024-06-07,2024-06-08,2024-06-09,2024-06-10,2024-06-11,2024-06-12,2024-06-13,2024-06-14,2024-06-15,2024-06-16,2024-06-17,2024-06-18,2024-06-19,2024-06-20,2024-06-21,2024-06-22,2024-06-23,2024-06-24,2024-06-25,2024-06-26,2024-06-27,2024-06-28,2024-06-29,2024-06-30,2024-07-01,2024-07-02,2024-07-03,2024-07-04,2024-07-05,2024-07-06,2024-07-07,2024-07-08,2024-07-09,2024-07-10,2024-07-11,2024-07-12,2024-07-13,2024-07-14,2024-07-15,2024-07-16,2024-07-17,2024-07-18,2024-07-19,2024-07-20,2024-07-21,2024-07-22,2024-07-23,2024-07-24,2024-07-25,2024-07-26,2024-07-27,2024-07-28,2024-07-29,2024-07-30,2024-07-31,2024-08-01,2024-08-02,2024-08-03,2024-08-04,2024-08-05,2024-08-06,2024-08-07,2024-08-08,2024-08-09,2024-08-10,2024-08-11,2024-08-12,2024-08-13,2024-08-14,2024-08-15,2024-08-16,2024-08-17,2024-08-18,2024-08-19,2024-08-20,2024-08-21,2024-08-22,2024-08-23,2024-08-24,2024-08-25,2024-08-26,2024-08-27,2024-08-28,2024-08-29,2024-08-30,2024-08-31,2024-09-01,2024-09-02,2024-09-03,2024-09-04,2024-09-05,2024-09-06,2024-09-07,2024-09-08,2024-09-09,2024-09-10,2024-09-11,2024-09-12,2024-09-13,2024-09-14,2024-09-15,2024-09-16,2024-09-17,2024-09-18,2024-09-19,2024-09-20,2024-09-21,2024-09-22,2024-09-23,2024-09-24,2024-09-25,2024-09-26,2024-09-27,2024-09-28
Hotel Chalet Val Ferret,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Gîte Alpage de La Peule,0,0,0,0,0,0,0,0,0,27,26,23,29,25,25,9,15,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1,0,0,6,8,1,0,0,2,2,21,5,3,0,0,0,9,0,6,16,0,7,1,2,9,0,3,16,3,6,16,15,13,7,0,4,9,12,11,0,1,12,1,19,11,2,15,7,1,1,8,16,2,24,19,8,0,9,26,8,15,22,6,13,1,1,23,6,26,14,1,19,17,17,0,23,20,3,17,25,0,0,0,0,0,0,0,0,0
Hotel du Col de Fenêtre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,12,25,25,0,0,19,0,14,24,14,2,0,0,0,10,0,3,0,0,10,0,30,15,3,1,5,8,1,20,13,18,2,10,6,1,37,26,28,14,11,22,13,23,24,34,17,37,5,16,10,6,10,12,28,18,29,12,10,0,11,15,18,0,31,28,33,15,16,18,34,15,37,31,17,1,19,17,16,14,9,4,1,17,16,17,12,18,9,0,0,0,0,0,0,0,0,0,0,0,0
Gîte La Léchère,0,25,25,25,25,19,25,23,24,25,24,18,23,24,14,14,18,17,17,8,18,24,10,9,3,19,11,14,0,19,0,3,1,25,8,21,22,10,20,18,1,0,2,0,3,6,4,0,14,21,8,3,3,10,7,23,13,18,14,1,13,19,23,25,16,21,13,17,11,25,0,25,25,7,24,19,22,16,21,15,22,10,8,23,25,25,25,16,25,25,23,23,25,25,5,23,10,23,20,21,0,18,25,25,25,25,24,25,25,25,24,23,10,10,0,0,0,0,0,0
Chalet 'Le Dolent',0,0,30,30,30,23,28,0,0,30,30,30,30,30,0,0,26,30,27,30,29,0,0,22,30,22,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0,30,0,0,0,30,27,15,30,0,0,0,24,26,28,30,0,0,0,22,30,30,30,29,0,0,30,30,30,30,30,0
Maya-Joie,0,0,0,0,29,36,0,36,32,28,9,9,0,8,36,28,6,2,0,0,11,26,23,0,0,0,0,2,24,0,0,0,0,0,2,0,1,0,0,10,0,33,34,22,0,0,0,0,29,6,26,0,0,4,0,32,30,24,0,0,12,0,23,32,15,0,0,0,0,29,23,6,0,0,0,0,36,31,16,0,0,15,0,36,21,28,0,6,24,0,34,28,34,0,0,12,2,12,6,6,0,0,0,0,16,30,25,0,8,8,16,32,36,36,12,34,32,36,36,36
Auberge des Glaciers,0,0,52,52,52,52,52,41,39,52,52,52,32,49,52,52,39,39,22,34,30,40,47,52,15,1,39,52,52,52,2,45,41,45,52,48,51,45,0,20,29,33,33,7,16,26,12,0,21,26,37,19,14,11,19,37,33,25,35,28,24,50,33,39,52,37,29,30,31,22,39,24,30,50,20,34,19,26,52,24,50,24,15,36,27,50,39,42,24,33,39,35,34,36,51,23,22,0,29,30,1,39,31,4,16,50,48,51,52,38,52,50,47,52,52,52,52,52,52,52
Gîte de La Fouly,17,17,17,15,17,17,11,0,0,17,14,17,16,17,15,15,8,5,4,7,8,6,3,0,8,6,0,0,6,1,1,0,0,0,3,0,0,0,0,2,1,1,11,0,0,5,3,0,0,0,6,0,5,0,0,10,0,0,3,3,0,0,7,4,0,6,1,0,10,10,7,6,0,4,3,0,7,9,10,0,3,7,8,0,0,0,11,6,15,10,12,10,2,3,3,10,4,9,3,1,0,6,1,6,0,9,0,11,15,7,15,11,0,0,0,0,0,0,0,0
Hôtel Edelweiss,0,0,0,0,0,0,0,0,0,0,0,0,0,17,28,22,28,18,12,6,28,29,8,4,15,0,8,10,23,6,4,6,2,12,0,0,6,0,0,0,5,17,5,4,0,0,4,0,0,1,10,0,6,0,0,13,4,0,0,16,15,16,19,14,4,8,9,0,9,17,16,12,0,16,0,24,14,10,5,8,2,18,12,16,3,8,16,11,16,10,21,8,19,0,8,14,0,2,3,0,0,14,2,12,10,25,9,13,32,15,30,24,23,0,0,0,0,0,0,0
Auberge Gîte Bon Abri,7,7,7,7,7,7,15,32,20,18,13,36,39,16,33,19,21,15,33,1,4,24,26,0,11,13,20,4,14,24,2,10,16,24,6,19,10,0,11,14,39,5,36,11,10,1,25,23,0,41,0,26,6,3,45,30,42,33,5,11,39,56,6,8,31,23,43,50,40,22,0,25,11,45,13,52,23,47,20,27,49,46,54,23,37,15,20,56,28,46,18,46,25,28,51,31,35,19,34,5,3,25,18,38,20,0,20,30,52,40,55,41,0,0,0,0,0,0,0,0
Chalet La Grange,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,8,1,0,6,0,2,0,0,4,3,0,2,3,3,6,4,7,0,6,0,0,6,1,2,4,8,8,10,0,0,10,0,8,1,0,8,8,1,4,8,4,2,6,8,0,0,7,8,10,3,4,10,4,0,3,8,0,0,4,8,8,10,10,10,8,10,6,10,7,6,8,1,0,8,10,4,10,6,0,4,6,10,2,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Relais d'Arpette,0,133,125,137,137,137,121,0,125,60,97,123,113,104,112,106,47,52,46,75,18,69,56,20,40,20,48,36,56,49,22,30,26,77,20,88,15,28,31,37,64,15,72,60,24,24,22,19,13,21,28,36,24,80,76,29,66,40,25,19,35,78,20,97,68,27,29,30,69,20,58,51,39,39,69,82,43,108,36,31,63,62,85,43,89,57,30,43,58,83,51,90,51,31,41,50,49,24,71,28,28,22,24,22,47,64,66,92,76,99,100,103,86,130,138,138,134,134,138,0
Hôtel du Col de la Forclaz,12,12,12,12,12,10,12,12,12,12,11,12,12,12,12,11,0,0,4,0,5,0,0,0,1,1,4,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,12,2,0,0,12,12,0,0,6,1,0,0,2,8,10,7,0,8,5,12,1,0,9,0,0,10,6,4,8,0,12,3,5,8,0,0,0,0,0,0,0,0,0,0,1,6,12,6,12,0,12,6,12,12,12,12,12,12
Auberge Mont-Blanc,24,20,28,28,28,23,28,21,12,13,26,28,15,20,25,2,0,0,15,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,8,0,0,0,0,0,0,1,5,0,0,0,1,2,0,0,0,1,0,0,0,5,0,0,0,0,7,2,4,0,0,0,0,0,0,0,0,0,0,0,7,13,28,9,7,23,10,25,28,28,28,0,0
La Grande Ourse,0,0,0,0,0,0,0,0,25,0,0,0,22,0,0,0,16,28,21,16,8,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,14,10,11,0,0,0,0,14,0,0,0,0,0,0,16,8,1,0,0,0,0,12,20,4,0,0,0,3,16,12,24,0,4,0,11,16,12,0,0,0,0,0,0,0,0,0,3,10,14,12,16,10,0,0,16,0,0,0,0,0
Refuge Le Peuty,23,23,23,23,23,23,23,23,20,12,19,14,13,11,8,15,7,6,14,0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,6,1,14,5,0,3,1,4,2,0,0,0,0,0,6,13,0,1,0,5,1,18,10,0,8,0,0,6,17,5,9,9,1,15,1,7,1,0,0,0,0,0,0,0,0,1,1,0,1,7,15,1,5,11,23,23,23,23,23,23
