,2025-06-01,2025-06-02,2025-06-03,2025-06-04,2025-06-05,2025-06-06,2025-06-07,2025-06-08,2025-06-09,2025-06-10,2025-06-11,2025-06-12,2025-06-13,2025-06-14,2025-06-15,2025-06-16,2025-06-17,2025-06-18,2025-06-19,2025-06-20,2025-06-21,2025-06-22,2025-06-23,2025-06-24,2025-06-25,2025-06-26,2025-06-27,2025-06-28,2025-06-29,2025-06-30,2025-07-01,2025-07-02,2025-07-03,2025-07-04,2025-07-05,2025-07-06,2025-07-07,2025-07-08,2025-07-09,2025-07-10,2025-07-11,2025-07-12,2025-07-13,2025-07-14,2025-07-15,2025-07-16,2025-07-17,2025-07-18,2025-07-19,2025-07-20,2025-07-21,2025-07-22,2025-07-23,2025-07-24,2025-07-25,2025-07-26,2025-07-27,2025-07-28,2025-07-29,2025-07-30,2025-07-31,2025-08-01,2025-08-02,2025-08-03,2025-08-04,2025-08-05,2025-08-06,2025-08-07,2025-08-08,2025-08-09,2025-08-10,2025-08-11,2025-08-12,2025-08-13,2025-08-14,2025-08-15,2025-08-16,2025-08-17,2025-08-18,2025-08-19,2025-08-20,2025-08-21,2025-08-22,2025-08-23,2025-08-24,2025-08-25,2025-08-26,2025-08-27,2025-08-28,2025-08-29,2025-08-30,2025-08-31,2025-09-01,2025-09-02,2025-09-03,2025-09-04,2025-09-05,2025-09-06,2025-09-07,2025-09-08,2025-09-09,2025-09-10,2025-09-11,2025-09-12,2025-09-13,2025-09-14,2025-09-15,2025-09-16,2025-09-17,2025-09-18,2025-09-19,2025-09-20,2025-09-21,2025-09-22,2025-09-23,2025-09-24,2025-09-25,2025-09-26,2025-09-27,2025-09-28
Gîte d'Alpage Les Ecuries de Charamillon,0,0,0,0,0,0,19,19,19,19,19,14,19,19,19,19,18,15,15,16,9,16,9,8,9,11,11,13,17,17,15,15,0,13,8,10,11,7,10,0,10,6,4,11,11,15,10,6,11,12,15,6,14,19,11,6,15,16,8,6,14,19,17,7,10,15,15,6,15,17,8,9,12,5,14,17,10,19,13,11,16,11,18,14,9,10,17,9,16,17,19,17,19,9,12,17,15,11,8,17,13,19,17,11,16,15,17,19,12,16,16,19,0,0,0,0,0,0,0,0
Gîte Le Moulin,28,26,28,28,28,25,28,13,28,26,24,16,16,1,10,27,26,23,11,8,0,13,19,14,0,0,3,0,0,0,24,1,2,0,0,0,8,4,1,0,0,0,0,18,1,0,0,1,0,0,0,14,11,0,0,0,0,5,7,0,8,0,3,0,0,15,22,0,0,0,0,0,3,1,6,0,9,0,10,1,17,0,0,2,2,20,11,1,19,2,7,6,17,10,10,0,1,3,1,10,6,3,1,0,4,0,24,14,22,15,1,7,2,6,28,26,28,28,28,28
Auberge la Boërne,1,0,0,33,33,33,30,33,18,24,33,28,32,27,0,19,8,24,0,0,0,0,8,12,0,0,2,0,0,0,7,0,1,0,0,1,8,0,0,0,0,0,0,20,1,1,0,7,4,5,15,0,1,0,0,0,0,1,0,0,0,0,22,0,0,2,6,0,0,0,24,15,0,11,3,0,2,0,0,0,1,0,0,7,14,1,3,0,0,0,6,4,12,0,1,0,0,16,0,1,1,0,0,0,3,15,10,14,30,17,18,9,31,30,21,33,19,33,33,31
Cabane du Combal,0,0,0,0,0,0,0,0,0,0,0,0,12,2,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Rifugio Maison Vieille,0,0,0,0,0,0,0,0,34,24,15,36,38,24,23,20,19,0,1,29,25,6,7,1,1,17,10,21,6,18,20,0,14,12,1,9,7,0,0,3,0,0,14,7,0,3,9,8,0,11,0,11,1,1,16,11,8,16,10,1,6,26,1,3,13,0,0,12,1,22,23,25,8,0,16,34,31,4,19,0,0,23,25,32,20,0,27,10,21,0,29,2,20,14,0,0,1,29,31,14,10,7,22,22,31,26,18,4,15,36,40,40,40,0,0,0,0,0,0,0
Gite le Randonneur du Mont Blanc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,16,19,24,18,27,11,3,30,24,22,24,18,7,0,28,14,4,26,12,4,10,6,4,0,20,13,0,1,22,16,24,23,11,0,14,25,20,28,27,6,0,6,18,28,9,20,17,2,0,15,14,12,24,11,11,1,21,16,23,25,21,0,0,13,33,22,14,20,14,19,18,12,6,19,21,13,9,24,22,13,26,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rifugio Monte Bianco CAI Uget,47,26,11,0,8,29,60,34,43,46,13,38,54,60,44,42,18,15,6,49,32,32,12,11,7,5,33,20,42,39,0,6,2,9,6,25,33,15,7,0,13,10,40,18,15,5,4,26,9,33,30,11,11,3,22,23,54,32,15,4,5,6,41,44,32,20,8,0,5,28,58,13,15,3,8,15,0,8,4,17,0,6,43,25,60,37,10,7,9,47,32,35,46,5,6,2,16,0,44,13,0,10,3,42,24,41,36,6,0,16,50,46,44,44,46,23,46,0,0,0
Rifugio G. Bertone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,10,0,25,18,0,0,3,0,4,3,11,0,1,8,0,0,10,2,0,0,1,36,2,0,0,0,0,1,13,7,1,23,4,3,0,23,5,0,0,0,0,0,13,0,0,30,17,1,1,8,1,0,0,0,1,9,16,4,0,6,0,0,1,2,2,1,12,1,1,1,0,4,0,2,0,1,3,21,5,0,21,24,6,27,23,1,0,2,0,2,11,14,2,1,17,19,15,0,0,0,0,0,0,0,0
Hotel Funivia,0,0,0,0,4,2,2,6,0,12,14,14,10,6,8,8,14,12,0,10,2,2,8,8,12,12,10,10,0,12,8,4,8,0,0,4,2,6,6,6,0,0,6,10,0,6,10,0,0,10,10,0,4,6,0,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,4,0,0,0,0,2,4,0,8,0,0,0,0,0,0,0,4,0,0,8,4,4,8,8,8,0,0,0,0,0,0,0,0
Hôtel Lavachey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Chalet Val Ferret,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gîte Alpage de La Peule,0,0,0,0,0,0,0,0,0,0,25,22,31,29,29,18,14,0,26,16,0,0,0,0,1,0,17,27,6,0,2,0,0,16,3,5,5,0,0,14,1,22,3,0,0,4,18,16,15,1,8,4,1,14,0,21,13,0,8,4,19,30,20,6,1,2,0,1,1,20,2,0,5,1,3,5,0,0,19,3,0,24,17,18,12,19,7,11,28,13,7,17,1,0,1,25,5,23,5,17,14,2,28,12,24,14,15,0,0,33,0,0,0,0,0,0,0,0,0,0
Hotel du Col de Fenêtre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,14,12,23,21,6,0,20,8,7,33,25,0,0,10,1,16,15,14,3,0,0,5,14,1,3,0,4,5,0,10,15,14,1,11,0,0,16,7,19,0,21,19,6,2,27,17,0,7,16,13,14,32,12,6,11,22,4,9,8,11,3,28,0,12,16,34,29,11,25,9,18,34,16,25,21,11,26,7,3,16,0,1,0,1,9,11,9,14,0,22,0,0,0,0,0,0,0,0,0,0,0,0
Gîte La Léchère,0,0,24,0,0,25,0,25,0,24,16,23,25,25,27,25,16,9,24,18,23,25,23,19,2,7,27,25,13,6,16,21,12,20,25,9,12,0,0,25,12,0,8,0,13,12,20,8,23,21,23,16,21,25,4,23,3,9,24,7,10,0,24,26,20,0,1,26,12,27,0,21,21,27,27,0,25,27,9,23,2,23,25,0,25,21,1,12,16,27,21,27,27,25,21,19,19,0,8,1,5,27,16,12,16,22,21,27,23,27,0,27,27,27,27,27,0,0,0,0
Chalet 'Le Dolent',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,26,30,30,30,0,0,29,28,30,27,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,0,0,30,30,30,30,30,0,0,28,30,30,0,0,0,0,23,28,0,0,0,0,0,30,30,27,30,0,0,0,0,30,28,30,0,0,0
Maya-Joie,0,0,0,0,0,0,0,0,30,0,0,0,18,48,52,14,8,0,0,14,47,26,0,0,0,0,19,46,11,3,0,0,0,4,12,27,0,0,0,0,3,12,3,0,0,0,0,0,44,27,0,0,0,0,0,46,23,0,0,3,0,18,28,50,0,0,0,0,16,49,35,0,0,18,0,14,52,49,0,0,18,0,14,23,52,0,0,12,0,22,26,47,0,0,0,0,13,43,8,0,0,0,0,14,48,26,0,26,24,0,20,0,12,0,12,18,18,24,0,0
Auberge des Glaciers,0,52,52,52,52,51,44,52,52,50,48,52,51,52,52,39,28,24,39,39,34,19,30,24,21,35,32,37,22,31,1,13,6,25,14,15,1,0,16,14,30,21,26,0,44,8,12,8,18,15,0,15,4,7,21,14,20,2,42,23,15,8,35,39,31,24,19,22,18,17,35,36,36,17,29,39,6,21,15,32,3,30,27,34,34,34,51,26,34,30,29,12,38,38,23,15,20,26,0,0,10,11,24,37,31,38,36,38,38,52,50,52,52,52,39,52,52,52,51,52
Gîte de La Fouly,0,0,0,0,0,0,0,0,14,17,15,13,14,15,14,9,15,7,0,2,9,5,6,8,10,3,1,0,1,0,0,1,0,2,1,0,0,1,1,3,0,0,0,0,2,2,0,0,0,0,3,1,0,3,1,0,0,0,0,0,3,1,0,2,1,0,3,1,0,0,3,3,0,0,2,6,1,1,0,6,3,10,0,1,5,4,0,11,0,1,0,0,0,6,7,3,3,0,2,0,0,0,3,0,1,1,11,7,17,14,15,0,0,0,0,0,0,0,0,0
Hôtel Edelweiss,0,0,0,0,0,0,0,0,0,0,0,0,0,32,23,28,22,9,14,12,19,20,26,14,16,14,7,4,8,0,2,0,0,2,6,1,0,0,0,1,11,0,0,0,0,10,9,0,0,1,4,1,0,4,0,0,4,0,2,1,0,4,11,7,1,6,0,0,8,0,12,0,4,0,0,16,5,0,1,3,0,9,9,7,11,16,23,14,16,21,0,1,10,8,13,2,0,9,0,0,0,0,9,6,12,2,13,15,20,12,32,30,0,0,0,0,0,0,0,0
Pension en Plein Air,0,66,51,66,66,66,51,66,64,49,64,66,42,66,64,50,43,35,44,58,40,36,35,4,12,32,12,16,52,27,0,11,15,0,31,46,0,0,1,45,0,20,41,7,0,31,7,40,12,34,17,0,25,25,56,20,56,15,0,22,30,45,57,36,6,9,1,51,46,32,55,38,19,25,20,23,32,42,13,31,29,61,23,51,37,17,37,56,44,49,47,45,25,18,36,51,13,24,48,2,15,36,33,59,55,51,56,40,60,57,64,66,64,45,60,66,64,66,66,66
Auberge Gîte Bon Abri,57,46,42,57,57,41,41,49,42,39,56,47,39,36,56,42,7,39,38,35,38,20,9,2,23,16,24,22,34,1,5,23,16,14,39,39,0,6,42,32,11,28,6,14,1,11,55,9,21,25,10,19,15,44,38,20,16,10,8,23,39,25,9,25,32,6,48,37,38,15,30,11,26,21,40,7,43,22,37,7,46,40,34,48,44,32,37,31,47,13,58,42,33,29,49,5,38,0,36,3,20,26,19,46,31,50,42,32,39,25,55,57,57,42,41,57,57,57,57,57
Chalet La Grange,0,0,0,0,0,0,0,0,0,0,0,0,0,24,21,23,20,24,24,22,24,23,13,6,16,18,22,14,18,13,15,11,22,20,18,6,6,9,16,20,19,22,18,22,11,20,18,22,14,20,14,17,22,22,22,12,12,22,14,12,24,24,24,16,22,16,16,22,21,17,18,18,20,24,22,21,19,24,20,16,7,0,19,13,24,22,18,9,0,21,24,16,10,16,18,0,12,20,24,13,21,18,0,13,15,20,24,24,19,0,24,23,24,0,0,0,0,0,0,0
Relais d'Arpette,127,107,127,124,127,115,124,111,85,121,110,96,113,125,78,49,71,82,43,55,89,44,23,12,32,6,37,0,92,27,21,51,17,8,34,53,7,9,22,6,10,51,29,11,10,45,46,12,79,70,27,64,25,22,30,72,69,12,15,57,40,43,81,58,26,10,18,54,7,59,77,48,11,37,52,31,77,62,26,49,24,38,42,77,68,56,21,67,102,54,96,67,41,41,14,37,52,75,45,28,29,53,28,43,41,7,24,18,92,91,67,110,127,115,127,127,127,127,0,126
Hôtel du Col de la Forclaz,12,12,12,12,9,10,12,12,2,12,10,12,9,12,12,4,12,4,7,1,6,0,0,0,0,7,0,1,1,1,4,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,5,0,0,0,8,0,0,6,0,0,0,0,5,1,0,1,12,0,6,0,0,0,3,2,0,1,0,0,8,7,0,1,0,0,0,8,6,8,3,11,6,3,1,0,1,0,0,0,0,0,0,0,8,0,3,0,10,10,12,9,12,12,12,12,12,12,12,10,12
Auberge Mont-Blanc,22,22,22,22,22,22,20,14,8,22,22,22,22,22,14,10,18,20,13,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,4,12,10,11,7,9,0,2,8,5,0,0,0,0,0,0,0,0,0,0,4,10,4,10,10,14,22,18,22,20,22,22,22,0,0
La Grande Ourse,0,0,0,0,0,0,20,14,0,0,0,0,19,0,0,24,23,24,10,0,6,6,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,22,2,0,0,0,0,0,6,0,0,2,2,0,4,7,5,20,4,8,0,14,10,0,0,0,0,0,0,0,0,0,0,0,4,16,16,23,10,16,21,0,0,0,0,0,0,0
Refuge Le Peuty,23,23,23,23,23,23,15,23,20,23,20,10,18,1,21,20,20,12,8,1,17,3,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,2,0,0,0,1,0,0,0,2,2,1,0,1,6,12,1,20,6,16,2,16,1,1,0,0,0,1,1,0,0,0,0,13,2,18,8,19,4,22,22,23,23,23,23,23,23,23
