,2025-06-01,2025-06-02,2025-06-03,2025-06-04,2025-06-05,2025-06-06,2025-06-07,2025-06-08,2025-06-09,2025-06-10,2025-06-11,2025-06-12,2025-06-13,2025-06-14,2025-06-15,2025-06-16,2025-06-17,2025-06-18,2025-06-19,2025-06-20,2025-06-21,2025-06-22,2025-06-23,2025-06-24,2025-06-25,2025-06-26,2025-06-27,2025-06-28,2025-06-29,2025-06-30,2025-07-01,2025-07-02,2025-07-03,2025-07-04,2025-07-05,2025-07-06,2025-07-07,2025-07-08,2025-07-09,2025-07-10,2025-07-11,2025-07-12,2025-07-13,2025-07-14,2025-07-15,2025-07-16,2025-07-17,2025-07-18,2025-07-19,2025-07-20,2025-07-21,2025-07-22,2025-07-23,2025-07-24,2025-07-25,2025-07-26,2025-07-27,2025-07-28,2025-07-29,2025-07-30,2025-07-31,2025-08-01,2025-08-02,2025-08-03,2025-08-04,2025-08-05,2025-08-06,2025-08-07,2025-08-08,2025-08-09,2025-08-10,2025-08-11,2025-08-12,2025-08-13,2025-08-14,2025-08-15,2025-08-16,2025-08-17,2025-08-18,2025-08-19,2025-08-20,2025-08-21,2025-08-22,2025-08-23,2025-08-24,2025-08-25,2025-08-26,2025-08-27,2025-08-28,2025-08-29,2025-08-30,2025-08-31,2025-09-01,2025-09-02,2025-09-03,2025-09-04,2025-09-05,2025-09-06,2025-09-07,2025-09-08,2025-09-09,2025-09-10,2025-09-11,2025-09-12,2025-09-13,2025-09-14,2025-09-15,2025-09-16,2025-09-17,2025-09-18,2025-09-19,2025-09-20,2025-09-21,2025-09-22,2025-09-23,2025-09-24,2025-09-25,2025-09-26,2025-09-27,2025-09-28
Hotel Chalet Val Ferret,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gîte Alpage de La Peule,0,0,0,0,0,0,0,0,0,0,31,28,33,29,31,20,22,0,29,29,6,2,10,1,1,15,27,29,16,11,16,2,14,18,3,13,14,10,0,20,12,26,3,18,0,14,20,20,22,4,18,20,7,25,0,21,16,6,19,7,19,31,27,13,10,10,2,7,0,23,12,21,18,1,25,21,0,2,25,24,0,27,21,18,12,19,16,16,29,27,13,22,10,27,1,33,12,25,9,21,15,3,31,12,24,21,24,20,0,33,0,0,0,0,0,0,0,0,0,0
Hotel du Col de Fenêtre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,14,12,35,37,17,17,20,12,9,33,25,10,4,10,1,16,17,16,3,10,0,9,18,12,3,0,4,29,0,10,17,16,1,9,1,0,18,15,21,0,28,18,15,12,33,17,8,12,25,16,16,34,17,12,14,28,4,17,19,15,7,28,11,31,16,35,33,12,29,23,27,35,16,31,25,21,28,7,5,16,2,1,0,1,10,15,9,18,0,22,0,0,0,0,0,0,0,0,0,0,0,0
Gîte La Léchère,0,27,24,27,27,25,27,27,27,27,27,25,27,25,27,25,21,13,25,18,23,27,27,25,6,7,27,27,15,19,16,24,16,23,25,9,17,12,7,25,12,1,12,19,15,14,22,8,23,23,27,20,27,27,9,26,3,13,26,0,10,6,24,26,20,16,13,26,20,27,2,27,21,27,27,0,25,27,21,23,2,23,25,0,27,21,17,12,16,27,21,27,27,27,21,23,21,0,8,5,17,27,20,12,22,23,21,27,26,27,0,27,27,27,27,27,0,0,0,0
Chalet 'Le Dolent',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,26,30,30,30,0,0,29,28,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,0,0,30,30,30,30,30,0,0,30,30,30,0,0,0,0,28,28,0,0,0,0,0,30,30,30,30,0,0,0,0,30,30,30,0,0,0
Maya-Joie,0,0,0,0,0,0,0,0,30,0,0,0,18,48,56,18,8,0,0,12,47,30,0,0,0,0,19,46,30,3,0,0,0,6,26,45,0,0,0,0,3,13,28,0,0,0,0,0,45,27,0,0,0,0,31,46,27,0,0,7,0,18,37,50,0,0,0,0,16,52,36,0,0,18,0,14,52,49,0,0,18,0,14,28,52,0,0,12,0,22,26,51,0,0,0,0,13,46,20,0,0,12,0,14,48,26,0,26,26,0,22,0,14,0,12,18,18,24,0,0
Auberge des Glaciers,0,52,52,52,52,52,49,52,52,50,52,52,51,52,52,39,30,39,39,39,34,26,30,37,37,39,32,39,26,33,32,25,18,25,16,17,6,11,16,27,32,26,25,21,48,25,33,33,25,28,33,25,25,25,21,15,31,15,46,37,35,16,39,39,37,27,25,39,20,28,35,39,36,33,33,39,15,18,38,32,27,39,20,39,39,35,39,39,39,33,39,35,39,30,39,36,35,33,6,1,16,25,33,37,32,39,39,39,39,52,50,52,52,52,52,52,52,52,52,52
Gîte de La Fouly,0,0,0,0,0,0,0,0,14,17,17,15,17,15,17,15,17,14,6,4,8,5,6,9,10,3,5,0,9,0,0,7,0,2,1,0,0,3,7,5,0,0,3,2,2,2,3,1,1,0,3,1,0,1,1,1,3,1,3,0,3,1,7,2,1,0,4,3,0,0,3,6,3,1,5,8,6,1,3,6,3,8,0,1,6,4,6,11,6,1,7,0,0,10,7,3,3,2,2,0,0,0,3,0,1,3,17,11,17,15,15,0,0,0,0,0,0,0,0,0
Hôtel Edelweiss,0,0,0,0,0,0,0,0,0,0,0,0,0,32,23,32,28,11,22,23,25,23,22,19,18,22,7,6,19,1,11,12,0,2,8,5,2,0,0,3,13,0,12,0,0,3,15,0,0,8,10,3,1,0,0,0,0,0,4,1,0,12,11,7,1,7,0,0,8,0,16,1,10,4,5,16,11,0,5,18,0,11,9,10,11,18,23,14,16,21,0,9,20,10,13,6,0,9,0,0,0,0,9,6,14,2,23,21,26,20,32,30,0,0,0,0,0,0,0,0
Pension en Plein Air,66,66,50,66,66,66,66,66,66,51,66,66,64,66,64,50,43,45,61,58,40,40,41,26,49,32,42,49,58,31,31,28,27,2,42,62,3,0,14,44,1,28,50,14,6,36,31,46,12,34,25,22,48,29,64,20,62,17,5,40,34,47,57,41,6,29,15,52,41,36,60,39,34,40,22,24,38,48,14,31,31,58,37,51,47,20,38,60,49,50,52,47,41,29,45,51,38,36,58,11,22,38,35,61,61,51,55,40,60,64,66,66,64,45,60,66,66,66,66,66
Auberge Gîte Bon Abri,57,46,42,57,57,41,41,51,42,39,57,57,41,40,56,42,10,42,42,41,47,30,22,13,32,23,24,30,36,9,5,50,16,13,44,36,3,1,46,29,8,25,4,13,21,11,54,16,27,29,16,18,23,45,33,22,15,7,5,28,45,32,6,25,32,30,44,35,35,14,30,17,37,20,37,23,46,17,32,22,50,38,29,46,41,32,31,20,46,11,53,40,35,35,53,11,48,12,41,3,16,36,26,49,35,50,42,35,39,27,55,57,57,42,41,57,57,57,57,57
Chalet La Grange,0,0,0,0,0,0,0,0,0,0,0,0,0,24,21,24,20,24,24,24,24,24,21,6,16,18,22,24,18,19,17,15,22,24,18,6,14,20,16,22,20,22,22,22,20,20,18,24,16,20,18,22,24,24,24,12,20,24,16,14,24,24,24,16,22,20,22,24,21,15,18,18,20,24,22,21,20,24,22,20,22,0,24,15,24,22,22,16,0,24,24,20,24,18,20,0,16,20,24,13,23,22,0,14,18,20,24,24,22,0,24,23,24,0,0,0,0,0,0,0
Relais d'Arpette,127,112,127,124,127,115,0,111,85,121,111,106,115,0,62,55,79,88,41,71,93,49,30,16,50,10,44,0,93,41,34,51,45,35,59,56,9,10,30,6,14,61,43,21,10,47,68,23,81,81,52,77,25,36,32,96,79,28,20,82,41,32,87,65,31,12,40,62,10,60,82,70,35,65,54,37,85,75,38,60,39,43,46,85,72,63,32,74,102,54,107,74,52,55,41,44,59,85,59,32,20,73,50,43,38,6,25,22,104,89,67,112,127,117,127,127,127,127,0,127
Hôtel du Col de la Forclaz,12,12,12,12,9,10,12,12,4,12,12,12,10,12,12,6,12,4,7,6,11,0,0,8,5,12,0,1,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,9,0,0,4,0,12,0,4,0,8,5,1,12,0,12,0,0,0,3,5,4,7,0,0,10,9,0,1,2,1,0,8,6,8,8,12,10,5,5,5,10,0,0,0,7,0,4,0,0,0,5,0,10,10,12,11,12,12,12,12,12,12,12,12,12
Auberge Mont-Blanc,22,22,22,22,22,22,20,10,10,22,22,22,14,22,13,6,18,15,18,0,1,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,2,4,0,0,0,0,0,14,1,0,0,1,1,0,4,0,0,0,0,0,14,2,4,10,7,0,6,12,8,0,0,0,0,0,0,10,0,0,0,3,10,4,16,14,14,22,17,22,22,22,22,22,0,0
La Grande Ourse,0,0,0,0,0,0,20,14,0,0,0,0,19,0,0,24,24,24,12,0,8,8,0,10,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,8,3,0,0,0,0,0,22,6,0,0,0,0,6,20,0,0,8,0,0,4,7,20,20,4,8,0,20,15,20,0,0,0,0,0,0,2,0,0,0,5,16,16,24,12,16,0,0,0,0,0,0,0,0
Refuge Le Peuty,23,23,23,23,23,23,15,23,20,23,20,23,19,8,21,23,21,19,19,1,17,0,3,4,9,8,0,1,0,4,2,6,2,0,0,0,1,0,0,0,0,0,0,0,6,10,0,0,1,0,0,7,3,0,2,0,0,1,0,3,3,0,1,0,11,7,0,5,6,2,0,0,0,17,4,9,12,9,1,4,5,1,1,3,0,3,11,17,5,19,8,19,5,21,3,1,0,1,0,6,0,3,10,4,0,13,3,18,16,23,9,22,22,23,23,23,23,23,23,23
