,2025-06-01,2025-06-02,2025-06-03,2025-06-04,2025-06-05,2025-06-06,2025-06-07,2025-06-08,2025-06-09,2025-06-10,2025-06-11,2025-06-12,2025-06-13,2025-06-14,2025-06-15,2025-06-16,2025-06-17,2025-06-18,2025-06-19,2025-06-20,2025-06-21,2025-06-22,2025-06-23,2025-06-24,2025-06-25,2025-06-26,2025-06-27,2025-06-28,2025-06-29,2025-06-30,2025-07-01,2025-07-02,2025-07-03,2025-07-04,2025-07-05,2025-07-06,2025-07-07,2025-07-08,2025-07-09,2025-07-10,2025-07-11,2025-07-12,2025-07-13,2025-07-14,2025-07-15,2025-07-16,2025-07-17,2025-07-18,2025-07-19,2025-07-20,2025-07-21,2025-07-22,2025-07-23,2025-07-24,2025-07-25,2025-07-26,2025-07-27,2025-07-28,2025-07-29,2025-07-30,2025-07-31,2025-08-01,2025-08-02,2025-08-03,2025-08-04,2025-08-05,2025-08-06,2025-08-07,2025-08-08,2025-08-09,2025-08-10,2025-08-11,2025-08-12,2025-08-13,2025-08-14,2025-08-15,2025-08-16,2025-08-17,2025-08-18,2025-08-19,2025-08-20,2025-08-21,2025-08-22,2025-08-23,2025-08-24,2025-08-25,2025-08-26,2025-08-27,2025-08-28,2025-08-29,2025-08-30,2025-08-31,2025-09-01,2025-09-02,2025-09-03,2025-09-04,2025-09-05,2025-09-06,2025-09-07,2025-09-08,2025-09-09,2025-09-10,2025-09-11,2025-09-12,2025-09-13,2025-09-14,2025-09-15,2025-09-16,2025-09-17,2025-09-18,2025-09-19,2025-09-20,2025-09-21,2025-09-22,2025-09-23,2025-09-24,2025-09-25,2025-09-26,2025-09-27,2025-09-28
Auberge-Refuge de la Nova,0,0,0,0,0,33,59,59,30,27,45,36,12,46,24,0,3,23,16,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6,2,18,35,46,33,49,49,48,47,61,61,31,0,0
Les Chambres du Soleil,26,29,29,22,0,4,16,16,24,14,22,0,4,14,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,16,3,5,0,27,21,29,27,29,0,29,29,29
Refuge des Mottets,0,0,0,0,0,0,0,0,0,16,20,14,16,18,4,2,8,0,0,2,2,0,2,1,0,4,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,2,1,2,0,2,8,0,2,0,4,2,0,4,5,0,7,2,7,2,10,0,0,6,2,0,0,0,0,0,6,0,2,4,10,8,13,12,10,12,20,10,0,0,0,0,0,0,0,0
Gîte Mermoud,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,9,0,10,10,6,0,10,4,0,5,10,10,0,10,0,0,9,10,8,0,8,10,0,4,4,10,0,1,10,0,8,6,10,0,6,8,0,5,10,10,0,4,10,0,5,6,10,0,10,5,0,10,10,10,10,10,10,0,10,6,10,0,10,3,0,8,10,10,0,10,10,0,10,10,2,0,7,10,0,10,0,10,0,10,9,0,6,0,10,0,10,10,0,10,10,10,0,10,10,10,10
Gîte d'Alpage Les Ecuries de Charamillon,0,0,0,0,0,0,19,19,19,19,19,19,19,19,19,19,18,15,17,19,19,16,17,8,8,13,16,19,19,19,19,19,8,11,5,10,15,11,9,9,5,9,8,16,16,15,10,19,17,7,15,15,14,19,18,8,12,16,11,17,11,19,19,16,12,15,17,6,18,19,8,15,12,17,19,19,19,19,13,18,16,15,8,19,9,14,17,13,17,17,19,19,19,9,12,19,17,13,5,17,19,19,17,9,19,19,17,19,14,19,16,19,0,0,0,0,0,0,0,0
Gîte Le Moulin,28,28,28,28,28,25,28,15,28,26,28,28,28,15,15,27,28,28,18,19,0,15,23,23,1,14,6,0,0,11,24,10,12,6,2,0,14,16,1,0,0,0,0,23,9,0,16,1,0,0,0,24,18,9,0,0,0,9,18,7,13,2,5,1,7,10,5,8,0,1,0,7,4,1,1,0,0,1,0,0,1,0,0,2,0,0,10,1,0,1,1,0,4,0,4,0,1,0,0,7,12,2,0,1,1,0,10,14,6,8,6,5,3,5,14,14,14,14,14,14
Auberge la Boërne,1,0,33,33,33,33,30,33,33,30,33,30,32,29,17,33,15,27,0,7,16,5,12,16,13,1,18,9,0,11,10,1,1,0,20,1,13,0,0,0,0,0,0,21,10,21,0,13,26,14,21,4,15,0,9,1,2,3,5,0,0,2,23,13,0,16,13,0,1,0,24,16,0,30,6,0,10,11,8,7,1,9,0,27,23,1,17,2,3,0,20,15,24,6,28,1,6,16,2,6,5,2,1,2,12,23,10,28,30,17,27,16,31,32,21,33,19,33,33,33
Cabane du Combal,0,0,0,0,0,0,0,0,0,0,0,0,16,13,12,0,1,0,3,0,3,0,1,0,0,2,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,1,16,6,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Rifugio Maison Vieille,0,0,0,0,0,0,0,0,40,36,21,36,38,28,37,30,23,7,2,36,36,24,23,1,1,22,32,21,20,20,25,2,21,20,3,3,13,6,2,6,0,1,18,1,0,6,19,8,22,31,5,15,7,1,18,21,25,6,21,1,23,30,8,19,0,0,0,24,17,33,33,30,10,1,27,36,37,28,22,0,0,25,28,33,23,3,34,19,26,0,31,22,26,22,0,0,9,40,37,23,12,14,23,32,38,40,28,7,21,40,40,40,40,0,0,0,0,0,0,0
Gite le Randonneur du Mont Blanc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,30,24,22,24,18,27,21,19,30,30,30,28,18,17,0,28,14,8,26,10,8,18,3,12,8,26,12,0,3,22,18,28,28,20,11,20,24,25,28,30,7,10,6,18,28,17,24,16,6,0,15,19,28,24,14,13,14,21,20,25,30,25,6,5,26,33,26,16,17,14,20,18,27,10,30,21,13,22,28,26,18,26,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rifugio Monte Bianco CAI Uget,47,26,11,0,10,29,60,34,46,46,0,42,60,60,44,44,12,0,6,50,32,32,12,0,0,5,35,24,42,44,0,0,2,13,16,28,38,0,0,5,0,26,40,25,0,0,4,26,9,33,36,0,0,5,25,23,54,32,0,0,5,6,42,48,36,3,0,0,16,28,58,23,0,0,8,0,0,8,6,0,0,8,44,30,60,37,10,7,13,49,32,37,46,18,5,11,35,7,44,17,0,0,10,49,32,41,36,8,0,16,50,46,44,46,46,25,46,0,0,0
Rifugio G. Bertone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,19,24,36,41,1,29,20,11,6,7,24,24,13,15,25,0,30,10,6,6,0,36,16,0,6,4,0,1,24,26,1,24,18,8,16,33,28,0,36,0,0,15,37,6,0,38,21,5,13,34,6,0,9,4,1,32,35,9,0,32,10,3,8,31,12,10,36,4,2,9,0,16,4,21,0,3,14,41,20,6,27,25,8,46,25,5,0,16,8,3,20,29,4,3,30,19,17,0,0,0,0,0,0,0,0
Hotel Funivia,0,0,0,0,4,2,2,10,12,12,12,12,10,10,10,12,14,12,4,12,6,2,8,8,12,12,10,10,10,12,10,4,4,0,0,2,0,4,10,10,0,0,10,10,0,10,8,0,0,10,10,10,10,10,0,0,6,6,6,10,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,10,10,0,0,0,2,2,4,2,10,0,0,2,0,2,0,4,4,4,8,8,8,8,8,8,8,0,0,0,0,0,0,0,0
Hôtel Lavachey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Chalet Val Ferret,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gîte Alpage de La Peule,0,0,0,0,0,0,0,0,0,0,31,28,33,29,31,20,22,0,29,33,6,10,10,7,3,15,30,29,18,11,19,2,25,18,3,15,14,13,0,20,12,26,3,18,0,14,20,25,22,4,22,20,9,25,0,23,16,6,19,7,19,31,27,17,10,16,2,10,1,23,12,23,18,1,26,24,0,2,25,24,0,27,25,22,12,30,16,16,29,29,13,22,12,29,1,33,14,27,9,31,15,3,31,15,24,23,24,20,0,33,0,0,0,0,0,0,0,0,0,0
Hotel du Col de Fenêtre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,14,12,35,37,17,17,20,21,18,37,25,10,4,10,1,16,17,16,3,10,0,9,18,12,4,0,4,29,12,10,17,16,15,11,1,0,18,15,21,0,28,18,15,12,33,17,10,12,25,16,16,34,17,12,14,28,4,18,19,15,7,28,13,31,16,35,33,12,29,23,27,35,16,31,25,21,28,7,5,22,4,1,0,1,10,15,9,18,0,22,0,0,0,0,0,0,0,0,0,0,0,0
Gîte La Léchère,0,27,24,27,27,25,27,27,27,27,27,25,27,25,27,27,21,13,25,18,23,27,27,25,12,7,27,27,15,19,16,24,20,23,25,9,17,16,8,27,12,1,12,23,15,14,22,8,23,23,27,20,27,27,9,26,3,13,26,0,10,6,24,26,20,16,13,26,20,27,2,27,21,27,27,0,25,27,21,23,2,23,27,0,27,21,17,12,16,27,21,27,27,27,21,25,21,0,8,5,17,27,20,12,22,23,21,27,26,27,0,27,27,27,27,27,0,0,0,0
Chalet 'Le Dolent',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,26,30,30,30,0,0,29,28,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,0,0,30,30,30,30,30,0,0,30,30,30,0,0,0,0,28,30,0,0,0,0,0,30,30,30,30,0,0,0,0,30,30,30,0,0,0
Maya-Joie,0,0,0,0,0,0,0,0,30,0,0,0,18,48,56,18,8,0,0,12,47,48,0,0,0,0,19,46,50,3,0,0,0,6,26,47,0,0,0,0,3,13,28,0,0,0,0,0,45,27,0,0,0,0,31,46,30,0,0,7,0,18,37,50,0,0,0,0,16,52,36,0,0,18,0,18,52,49,0,0,18,0,14,32,52,0,0,12,0,22,34,51,0,0,0,0,17,46,20,0,0,12,0,14,48,26,0,26,26,0,22,0,14,0,12,18,18,24,0,0
Auberge des Glaciers,0,52,52,52,52,52,49,52,52,50,52,52,51,52,52,39,30,39,39,39,34,26,30,37,37,39,32,39,26,33,32,25,20,25,16,17,6,15,16,27,32,26,25,29,48,25,33,33,25,30,33,33,25,25,21,15,31,15,46,37,35,16,39,39,37,27,25,39,20,28,35,39,36,36,33,39,21,18,38,32,32,39,20,39,39,35,39,39,39,33,39,35,39,30,39,36,35,33,6,1,16,25,33,37,32,39,39,39,39,52,50,52,52,52,52,52,52,52,52,52
Gîte de La Fouly,0,0,0,0,0,0,0,0,14,17,17,15,17,15,17,15,17,17,6,4,8,5,6,9,10,3,5,0,9,0,0,7,0,2,1,0,0,3,0,5,0,0,3,2,2,2,3,1,1,0,3,1,0,0,1,1,6,1,5,0,3,1,7,2,1,0,4,3,0,0,3,11,3,1,5,8,6,1,3,6,3,10,0,1,6,4,6,11,6,1,9,0,6,10,7,3,3,2,2,0,0,2,3,0,9,6,17,11,17,17,15,0,0,0,0,0,0,0,0,0
Hôtel Edelweiss,0,0,0,0,0,0,0,0,0,0,0,0,0,32,23,32,28,11,22,23,25,23,22,19,20,22,7,7,19,1,11,12,0,2,1,7,4,0,0,3,15,0,12,0,1,3,13,0,0,8,10,3,3,0,4,1,0,0,4,1,3,12,11,7,1,13,0,0,8,0,16,1,12,4,5,16,11,0,7,20,0,13,9,10,11,18,23,14,16,21,0,9,22,10,15,8,0,9,0,0,0,0,9,6,14,2,23,21,26,20,32,32,0,0,0,0,0,0,0,0
Pension en Plein Air,66,66,50,66,66,66,66,66,66,51,66,66,64,66,64,50,45,45,61,58,40,40,42,26,49,34,42,51,59,36,31,32,27,2,42,62,3,0,14,44,16,28,50,14,6,36,34,46,12,34,25,22,50,29,64,20,62,17,6,40,36,49,57,41,10,32,19,52,41,36,60,40,34,42,25,24,38,48,14,36,31,58,39,51,47,20,38,60,49,50,55,47,41,29,49,51,38,40,58,13,22,42,35,61,64,51,57,40,60,64,66,66,66,45,60,66,66,66,66,66
Auberge Gîte Bon Abri,57,46,42,57,57,41,41,51,42,39,57,57,41,40,56,42,10,42,42,41,49,30,27,13,34,34,24,36,36,9,5,50,16,13,44,36,3,1,46,30,8,25,4,14,21,11,54,18,27,29,16,18,29,45,33,22,15,7,5,29,45,32,6,25,32,30,44,35,35,14,30,17,37,20,37,23,46,23,32,22,55,43,29,46,41,32,31,20,46,11,53,40,37,35,55,6,48,12,41,3,25,36,26,49,37,50,42,35,39,27,55,57,57,42,41,57,57,57,57,57
Chalet La Grange,0,0,0,0,0,0,0,0,0,0,0,0,0,24,21,24,20,24,24,24,24,24,21,18,16,18,22,24,18,19,17,22,22,24,18,6,18,24,20,22,20,22,22,22,20,20,18,24,16,20,18,22,24,24,24,12,20,24,16,14,24,24,24,16,22,20,24,24,21,17,18,18,20,24,22,21,20,24,22,20,24,0,24,15,24,22,22,16,0,24,24,20,24,18,20,0,16,20,24,13,23,22,0,14,18,20,24,24,22,0,24,23,24,0,0,0,0,0,0,0
Relais d'Arpette,127,112,127,124,127,115,0,111,85,121,111,108,115,0,62,55,79,88,41,71,95,49,32,16,50,10,44,0,93,41,37,51,43,42,59,54,7,10,39,6,14,63,43,23,10,47,68,23,83,81,52,81,25,38,32,96,81,28,20,82,39,32,87,67,31,12,43,62,10,60,83,70,40,69,63,37,88,75,38,60,42,45,46,87,80,63,41,74,102,54,107,74,52,60,41,44,63,85,59,32,23,73,50,43,38,12,25,22,104,89,70,112,127,117,127,127,127,127,0,127
Hôtel du Col de la Forclaz,12,12,12,12,9,10,12,12,4,12,12,12,10,12,12,6,12,6,10,6,11,0,0,8,5,12,0,1,5,2,5,0,4,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,9,0,0,4,0,12,0,4,0,8,5,1,12,0,12,0,0,0,3,5,7,7,0,0,10,9,2,1,2,1,0,8,6,8,8,12,12,5,5,5,10,0,0,0,7,0,4,4,0,0,5,2,10,10,12,11,12,12,12,12,12,12,12,12,12
Auberge Mont-Blanc,22,22,22,22,22,22,20,10,10,22,22,22,14,22,13,6,18,15,22,0,1,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,2,4,0,0,0,0,0,14,1,0,0,2,2,0,4,0,0,0,0,4,14,2,4,10,7,2,6,12,10,0,0,0,0,0,0,10,0,0,0,3,10,6,16,14,14,22,17,22,22,22,22,22,0,0
La Grande Ourse,0,0,0,0,0,0,20,14,0,0,0,0,19,0,0,24,24,24,12,0,8,8,0,19,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,22,0,0,0,0,2,8,3,0,0,0,0,0,22,10,0,0,0,0,8,20,0,0,8,0,0,7,7,20,20,4,8,0,20,20,20,0,0,0,0,0,0,2,0,0,0,8,16,16,24,12,16,0,0,0,0,0,0,0,0
Refuge Le Peuty,23,23,23,23,23,23,15,23,20,23,20,23,19,8,21,23,21,19,21,1,17,0,3,4,9,8,0,1,0,6,2,6,2,0,0,1,1,0,0,0,0,0,0,0,6,10,0,0,1,0,0,18,0,1,2,0,0,1,0,3,3,0,1,0,11,10,0,5,6,2,0,0,0,17,4,9,12,9,7,5,5,1,1,3,0,3,11,17,5,19,8,19,5,21,3,1,0,1,0,6,0,3,10,4,0,16,9,18,16,23,9,22,22,23,23,23,23,23,23,23
