,2025-06-01,2025-06-02,2025-06-03,2025-06-04,2025-06-05,2025-06-06,2025-06-07,2025-06-08,2025-06-09,2025-06-10,2025-06-11,2025-06-12,2025-06-13,2025-06-14,2025-06-15,2025-06-16,2025-06-17,2025-06-18,2025-06-19,2025-06-20,2025-06-21,2025-06-22,2025-06-23,2025-06-24,2025-06-25,2025-06-26,2025-06-27,2025-06-28,2025-06-29,2025-06-30,2025-07-01,2025-07-02,2025-07-03,2025-07-04,2025-07-05,2025-07-06,2025-07-07,2025-07-08,2025-07-09,2025-07-10,2025-07-11,2025-07-12,2025-07-13,2025-07-14,2025-07-15,2025-07-16,2025-07-17,2025-07-18,2025-07-19,2025-07-20,2025-07-21,2025-07-22,2025-07-23,2025-07-24,2025-07-25,2025-07-26,2025-07-27,2025-07-28,2025-07-29,2025-07-30,2025-07-31,2025-08-01,2025-08-02,2025-08-03,2025-08-04,2025-08-05,2025-08-06,2025-08-07,2025-08-08,2025-08-09,2025-08-10,2025-08-11,2025-08-12,2025-08-13,2025-08-14,2025-08-15,2025-08-16,2025-08-17,2025-08-18,2025-08-19,2025-08-20,2025-08-21,2025-08-22,2025-08-23,2025-08-24,2025-08-25,2025-08-26,2025-08-27,2025-08-28,2025-08-29,2025-08-30,2025-08-31,2025-09-01,2025-09-02,2025-09-03,2025-09-04,2025-09-05,2025-09-06,2025-09-07,2025-09-08,2025-09-09,2025-09-10,2025-09-11,2025-09-12,2025-09-13,2025-09-14,2025-09-15,2025-09-16,2025-09-17,2025-09-18,2025-09-19,2025-09-20,2025-09-21,2025-09-22,2025-09-23,2025-09-24,2025-09-25,2025-09-26,2025-09-27,2025-09-28
Hotel du Col de Fenêtre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,14,12,35,37,17,17,20,12,7,33,25,3,4,10,1,16,17,16,3,0,0,9,18,12,3,0,4,29,0,10,17,16,1,9,1,0,18,15,21,0,28,18,6,10,33,17,8,12,25,13,16,34,15,12,14,26,4,17,16,15,7,28,14,26,16,34,33,12,29,15,27,35,16,31,24,21,26,7,3,18,2,1,0,1,9,15,9,18,0,22,0,0,0,0,0,0,0,0,0,0,0,0
Gîte La Léchère,0,27,24,27,27,25,27,27,27,27,27,25,27,25,27,25,16,13,25,18,23,27,27,25,6,7,27,27,15,19,16,21,16,23,25,9,15,10,6,25,12,1,12,19,15,14,22,8,23,23,27,20,27,27,9,26,3,13,26,0,10,6,24,26,20,16,13,26,20,27,2,27,21,27,27,0,25,27,21,23,2,23,25,0,27,21,17,12,16,27,21,27,27,27,21,23,19,0,8,5,17,27,20,12,22,23,21,27,26,27,0,27,27,27,27,27,0,0,0,0
Chalet 'Le Dolent',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,26,30,30,30,0,0,29,28,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,0,0,30,30,30,30,30,0,0,30,30,30,0,0,0,0,28,28,0,0,0,0,0,30,30,30,30,0,0,0,0,30,30,30,0,0,0
Maya-Joie,0,0,0,0,0,0,0,0,30,0,0,0,18,48,53,18,8,0,0,12,47,27,0,0,0,0,19,46,30,3,0,0,0,6,26,45,0,0,0,0,3,13,8,0,0,0,0,0,45,27,0,0,0,0,31,46,27,0,0,7,0,18,37,50,0,0,0,0,16,52,36,0,0,18,0,14,52,49,0,0,18,0,14,24,52,0,0,12,0,22,26,51,0,0,0,0,13,46,16,0,0,12,0,14,48,26,0,26,26,0,22,0,14,0,12,18,18,24,0,0
Auberge des Glaciers,0,52,52,52,52,52,49,52,52,50,52,52,51,52,52,39,28,39,39,39,34,19,30,33,37,39,32,37,26,33,32,25,10,25,16,17,6,11,16,27,32,26,23,21,48,25,33,31,25,28,33,19,9,23,21,15,31,15,46,37,33,16,39,39,37,27,17,39,20,28,35,39,36,33,33,39,15,18,33,32,27,39,20,39,39,35,39,39,39,33,36,33,39,30,39,36,35,27,4,1,15,25,25,37,32,39,37,39,39,52,50,52,52,52,52,52,52,52,52,52
Gîte de La Fouly,0,0,0,0,0,0,0,0,14,17,17,15,15,15,17,15,17,14,0,4,10,5,6,9,10,3,3,0,9,0,0,7,0,2,1,0,0,3,5,5,0,0,0,2,2,2,3,1,0,0,3,1,0,0,1,1,3,1,3,0,3,1,7,2,1,0,3,1,0,0,3,6,3,1,2,8,4,1,0,6,3,8,0,1,6,4,6,11,6,1,7,0,0,7,7,3,3,2,2,0,0,0,3,0,1,1,17,7,17,15,15,0,0,0,0,0,0,0,0,0
Hôtel Edelweiss,0,0,0,0,0,0,0,0,0,0,0,0,0,32,23,32,25,11,20,18,23,22,22,19,16,22,7,6,17,1,9,10,0,2,8,5,2,0,0,1,13,0,12,0,0,7,11,0,0,8,10,3,1,7,0,0,0,0,4,1,0,12,11,7,1,7,0,0,8,0,16,1,10,4,0,16,11,0,1,16,0,9,9,9,11,18,23,14,16,21,0,1,20,2,15,4,0,9,0,0,0,0,9,6,12,2,23,21,26,20,32,30,0,0,0,0,0,0,0,0
Pension en Plein Air,0,66,50,66,66,66,66,66,66,49,66,66,64,66,64,50,43,36,61,58,40,40,41,26,49,32,42,49,58,31,15,28,27,2,42,62,3,0,14,44,0,24,46,10,8,36,30,46,12,34,25,22,48,29,64,20,60,17,5,40,31,47,57,41,6,29,15,53,41,36,60,39,34,40,22,24,38,48,14,31,31,61,32,51,45,20,38,60,44,50,52,47,34,29,45,51,38,32,52,13,22,38,35,61,57,51,55,40,60,64,66,66,64,45,60,66,66,66,66,66
Auberge Gîte Bon Abri,57,46,42,57,57,41,41,51,42,39,57,57,41,37,56,42,10,42,42,41,47,30,15,11,34,21,24,30,36,9,2,50,16,13,44,36,3,1,46,29,6,25,4,13,18,10,52,16,27,29,5,18,23,45,33,22,15,6,5,28,45,30,4,25,32,16,44,35,33,14,30,15,37,20,37,23,44,17,32,6,50,35,29,46,41,32,31,29,46,11,50,35,35,35,53,11,46,10,37,3,16,36,26,46,35,50,42,35,39,27,55,57,57,42,41,57,57,57,57,57
Chalet La Grange,0,0,0,0,0,0,0,0,0,0,0,0,0,24,21,24,20,24,24,24,24,24,21,6,16,18,22,24,18,17,17,15,22,24,18,6,14,13,16,22,20,22,22,22,20,20,18,24,16,20,14,22,24,24,24,12,20,24,16,14,24,24,24,16,22,20,16,24,21,15,18,18,20,24,22,21,20,24,22,20,22,0,24,15,24,22,22,12,0,24,24,20,24,18,20,0,16,20,24,13,23,22,0,14,18,20,24,24,19,0,24,23,24,0,0,0,0,0,0,0
Relais d'Arpette,127,112,127,124,127,115,0,111,85,121,111,106,115,0,60,55,79,88,41,69,95,45,29,16,52,10,44,0,92,41,34,51,43,35,59,56,9,9,30,6,12,61,41,19,10,47,68,21,76,81,49,70,21,32,32,96,79,28,14,82,41,30,87,61,31,12,38,62,10,60,72,68,35,50,54,37,85,70,36,57,38,43,46,85,72,63,26,74,96,54,107,74,52,51,32,39,58,85,58,26,35,71,44,41,38,6,25,22,102,89,67,112,127,117,127,127,127,127,0,127
Hôtel du Col de la Forclaz,12,12,12,12,9,10,12,12,2,12,12,12,10,12,12,6,12,4,7,3,11,0,0,1,5,12,0,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,6,0,0,0,0,12,0,2,0,8,3,1,12,0,12,0,0,0,3,5,4,7,0,0,10,9,0,1,2,1,0,8,6,8,3,12,10,5,5,5,10,0,0,0,7,0,4,0,0,0,5,0,10,10,12,11,12,12,12,12,12,12,12,12,12
Auberge Mont-Blanc,22,22,22,22,22,22,20,10,10,22,22,22,11,22,13,6,18,15,18,0,1,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,4,0,0,0,0,0,14,1,0,0,1,1,0,4,0,0,0,0,0,14,2,4,10,7,0,3,9,6,0,0,0,0,0,0,10,0,0,0,3,10,4,16,14,14,22,17,22,22,22,22,22,0,0
La Grande Ourse,0,0,0,0,0,0,20,14,0,0,0,0,19,0,0,24,24,24,10,0,8,8,0,5,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,3,0,0,0,0,4,22,2,0,0,0,0,6,20,0,0,8,0,0,4,7,16,20,4,8,0,19,15,20,0,0,0,0,0,0,0,0,0,0,9,16,16,24,12,16,22,0,0,0,0,0,0,0
Refuge Le Peuty,23,23,23,23,23,23,15,23,20,23,20,23,19,8,21,23,21,19,12,1,17,3,0,4,7,4,0,1,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,10,0,0,1,0,0,3,1,0,0,0,0,1,0,3,3,0,1,0,1,0,0,4,5,2,0,0,0,17,4,0,8,9,0,4,0,1,1,3,0,2,10,11,5,19,8,19,5,19,1,1,0,1,0,2,0,3,6,4,0,13,3,18,8,23,9,22,22,23,23,23,23,23,23,23
